FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
903002|Agua Caliente Canyon|Valley|NM|35|Taos|055|361620N|1054639W|36.2722454|-105.7775158|361434N|1054222W|36.2428023|-105.7061259|1886|6188|Carson|11/13/1980|
903003|Agua Caliente Ditch|Canal|NM|35|San Miguel|047|352307N|1052724W|35.3853217|-105.4566786|||||1847|6060|San Jose|11/13/1980|
903004|Agua Chiquita Canyon|Valley|NM|35|Chaves|005|325448N|1052019W|32.913432|-105.3385923|324459N|1054316W|32.7498172|-105.7210887|1806|5925|Elk|11/13/1980|
903005|Lusk Cemetery|Cemetery|NM|35|Otero|035|324843N|1052740W|32.8120441|-105.461092|||||2062|6765|Woodson Canyon|08/31/1992|
903007|Agua Chiquita Creek|Stream|NM|35|Lincoln|027|333018N|1050621W|33.505089|-105.1058148|333314N|1050943W|33.5539759|-105.1619283|1512|4961|Granville Canyon|11/13/1980|
903008|Agua Fria|Populated Place|NM|35|Colfax|007|362548N|1051756W|36.4300319|-105.2988976|||||2550|8366|Palo Flechado Pass|11/13/1980|
903009|Agua Fria Spring|Spring|NM|35|Cibola|006|350145N|1080350W|35.0292062|-108.0639505|||||2322|7618|Paxton Springs|11/13/1980|
903010|Agua Fria Trail Canyon|Valley|NM|35|Cibola|006|350449N|1075503W|35.080317|-107.9175585|350352N|1075844W|35.0644444|-107.9788889|2061|6762|San Rafael|11/13/1980|
903012|Agua Frio Canyon|Valley|NM|35|Socorro|053|340415N|1071549W|34.0708972|-107.2636475|340119N|1071206W|34.0220089|-107.201702|2104|6903|Arroyo Landavaso|11/13/1980|
903013|Agua Media|Lake|NM|35|Cibola|006|350902N|1081141W|35.1505585|-108.1946596|||||2461|8074|Post Office Flat|11/13/1980|06/24/2011
903014|Agua Negra Cemetery|Cemetery|NM|35|Mora|033|360207N|1052317W|36.0353099|-105.388069|||||2325|7628|Holman|11/13/1980|
903015|Agua Piedra Campground|Locale|NM|35|Taos|055|360807N|1053145W|36.1353057|-105.5291803|||||2560|8399|Tres Ritos|11/13/1980|
903016|Agua Piedra Creek|Stream|NM|35|Taos|055|360804N|1053136W|36.1344723|-105.5266803|360502N|1053222W|36.0839168|-105.539459|2563|8409|Tres Ritos|11/13/1980|
903017|Agua Sarca|Stream|NM|35|Santa Fe|049|355403N|1054901W|35.9008606|-105.8169633|355427N|1054622W|35.9075|-105.7727778|2603|8540|Sierra Mosca|11/13/1980|
903018|Agua Sarca|Stream|NM|35|Rio Arriba|039|361020N|1063954W|36.1722391|-106.665037|360831N|1064635W|36.1419613|-106.7764274|2089|6854|Arroyo Del Agua|11/13/1980|
903019|Agua Sarca Canyon|Valley|NM|35|Taos|055|360653N|1052945W|36.1147507|-105.4958469|360643N|1052648W|36.1119444|-105.4466667|2664|8740|Holman|11/13/1980|
903020|Agua Sarca Creek|Stream|NM|35|Santa Fe|049|354118N|1055131W|35.6883647|-105.8586309|354001N|1055046W|35.6669444|-105.8461111|2315|7595|McClure Reservoir|11/13/1980|
903021|Agua Zarca|Populated Place|NM|35|San Miguel|047|353348N|1051619W|35.5633767|-105.2719536|||||1999|6558|Ojitos Frios|11/13/1980|
903022|Agua Zarca|Stream|NM|35|San Miguel|047|353251N|1051303W|35.5475439|-105.2175073|353453N|1051920W|35.5814311|-105.3222326|1910|6266|Las Vegas|11/13/1980|
903023|Aguage|Reservoir|NM|35|Guadalupe|019|351059N|1051231W|35.1831062|-105.2086152|||||1720|5643|Anton Chico|11/13/1980|
903024|Ahogadero Canyon|Valley|NM|35|Rio Arriba|039|363501N|1071414W|36.5836209|-107.2372653|363301N|1071214W|36.5502778|-107.2038889|2052|6732|Pine Lake|11/13/1980|
903025|Airplane Hills|Ridge|NM|35|Catron|003|341652N|1080105W|34.2811672|-108.0181145|||||2464|8084|Red Flats|11/13/1980|
903026|Airport Tank|Reservoir|NM|35|Catron|003|332517N|1085109W|33.4214528|-108.8523866|||||1758|5768|Mogollon|11/13/1980|06/24/2011
903027|Ajax Mine|Mine|NM|35|Rio Arriba|039|362900N|1060204W|36.4833518|-106.0344637|||||2353|7720|La Madera|11/13/1980|
903028|Ake Ranch|Locale|NM|35|Catron|003|335133N|1074426W|33.8592281|-107.7406003|||||2134|7001|Oak Peak|11/13/1980|
903029|Ake Well|Well|NM|35|Socorro|053|341137N|1072240W|34.1936736|-107.3778162|||||2127|6978|Gallinas Peak|11/13/1980|
903030|Akers Trick Tank|Reservoir|NM|35|Otero|035|324949N|1053026W|32.8303764|-105.5072039|||||2265|7431|Sacramento|08/31/1992|
903031|Alameda|Populated Place|NM|35|Bernalillo|001|351112N|1063705W|35.1867101|-106.6180813|||||1525|5003|Alameda|11/13/1980|
903032|Alameda Drain|Canal|NM|35|Bernalillo|001|350931N|1063751W|35.1586553|-106.6308591|||||1521|4990|Los Griegos|11/13/1980|
903033|Alameda Lateral|Canal|NM|35|Bernalillo|001|350759N|1063744W|35.1331007|-106.6289143|||||1523|4997|Los Griegos|11/13/1980|
903034|Alameda Spring|Spring|NM|35|Socorro|053|335505N|1071738W|33.9181682|-107.2938635|||||1970|6463|Squaw Peak|11/13/1980|04/19/2011
903035|Alamito Well|Well|NM|35|Socorro|053|342326N|1071622W|34.3906164|-107.2728147|||||1741|5712|La Jara Peak|11/13/1980|
903036|Alamitos Canyon|Valley|NM|35|Los Alamos|028|355715N|1061643W|35.9541896|-106.2786382|355654N|1061903W|35.9483333|-106.3175|2176|7139|Guaje Mountain|11/13/1980|
903037|Alamitos Canyon|Valley|NM|35|Mora|033|360507N|1052239W|36.0853098|-105.3775127|360514N|1052559W|36.0872222|-105.4330556|2364|7756|Holman|11/13/1980|
903038|Alamitos Creek|Stream|NM|35|Taos|055|360451N|1052758W|36.0808627|-105.466125|360113N|1053211W|36.020306|-105.5364043|2772|9094|Holman|11/13/1980|
903039|Alamo Canyon|Valley|NM|35|Rio Arriba|039|365736N|1071801W|36.960006|-107.3003222|365857N|1071656W|36.9825|-107.2822222|2107|6913|Bancos Mesa|11/13/1980|
903040|Alamo Canyon|Valley|NM|35|Catron|003|335019N|1075930W|33.83867|-107.9917187|334406N|1075125W|33.7350614|-107.8569908|2115|6939|Luera Mountains West|11/13/1980|
903041|Alamo Canyon|Valley|NM|35|Taos|055|363944N|1053911W|36.6622459|-105.6530637|363857N|1053655W|36.6491915|-105.6152856|2292|7520|Guadalupe Mountain|11/13/1980|
903042|Alamo Canyon|Valley|NM|35|Lincoln|027|332204N|1051433W|33.3678678|-105.2424843|332258N|1052459W|33.3828642|-105.4163719|1565|5134|Tinnie|11/13/1980|
903043|Alamo Creek|Stream|NM|35|Socorro|053|342522N|1072759W|34.4228366|-107.4664297|341916N|1072951W|34.3211712|-107.4975409|1829|6001|Puertecito|11/13/1980|
903044|Alamo Creek|Stream|NM|35|Santa Fe|049|353328N|1060904W|35.5578115|-106.151134|353201N|1060328W|35.5336456|-106.0577996|1775|5823|Tetilla Peak|11/13/1980|
903045|Alamo Creek|Stream|NM|35|Santa Fe|049|354453N|1060623W|35.7480835|-106.1064131|354421N|1055848W|35.7391957|-105.9800223|1875|6152|Agua Fria|11/13/1980|
903046|Alamo Day School|School|NM|35|Socorro|053|342552N|1073032W|34.4311694|-107.5089308|||||1864|6115|Table Mountain|11/13/1980|
903047|Alamo Mission|Church|NM|35|Socorro|053|342541N|1073049W|34.4281139|-107.5136532|||||1892|6207|Table Mountain|11/13/1980|
903048|Alamo Spring|Spring|NM|35|Socorro|053|342343N|1072857W|34.39538|-107.482525|||||1893|6211|Puertecito|11/13/1980|04/19/2011
903049|Alamo Spring|Spring|NM|35|Sandoval|043|354952N|1064015W|35.8311335|-106.6707846|||||2277|7470|Jemez Springs|11/13/1980|04/19/2011
903050|Alamo Spring|Spring|NM|35|Rio Arriba|039|362655N|1064811W|36.4486262|-106.8030932|||||2217|7274|Llaves|11/13/1980|
903051|Alamo Springs Trail|Trail|NM|35|Sandoval|043|354814N|1062126W|35.8039143|-106.3572511|||||2368|7769|Frijoles|11/13/1980|
903052|Alamocita Creek|Stream|NM|35|Socorro|053|342902N|1073607W|34.4839457|-107.60199|342330N|1075902W|34.3917215|-107.9839469|1921|6302|Table Mountain|11/13/1980|
903053|Alamocita Creek|Stream|NM|35|Harding|021|355956N|1034442W|35.9989238|-103.7449632|361202N|1040036W|36.2005867|-104.009972|1408|4619|Bueyeros|11/13/1980|
903054|Alamogordo|Populated Place|NM|35|Otero|035|325358N|1055737W|32.8995325|-105.960265|||||1323|4340|Alamogordo North|11/13/1980|03/21/2008
903055|Alamos Creek|Stream|NM|35|Union|059|363439N|1031148W|36.5775247|-103.1966037|363711N|1033150W|36.6197467|-103.5305084|1492|4895|Rabbit Ear Mountain|11/13/1980|
903056|Alamosa Canyon|Valley|NM|35|Rio Arriba|039|361536N|1061026W|36.2600196|-106.1739136|361756N|1061317W|36.2988889|-106.2213889|1900|6234|El Rito|11/13/1980|
903057|Alamosa Canyon|Valley|NM|35|Cibola|006|350520N|1081616W|35.0889248|-108.2711786|350740N|1081222W|35.1278131|-108.206177|2238|7342|El Morro|11/13/1980|
903058|Alamosa Creek|Stream|NM|35|Sierra|051|331819N|1071234W|33.3053495|-107.2094772|334913N|1073843W|33.8203401|-107.6453192|1355|4445|Black Bluffs|11/13/1980|
903059|Alamosa Spring|Spring|NM|35|San Miguel|047|353854N|1054033W|35.6483677|-105.67585|||||2305|7562|Rosilla Peak|11/13/1980|
903060|Alamosita Creek|Stream|NM|35|Union|059|364200N|1031750W|36.7000243|-103.2971633|364023N|1032455W|36.6730796|-103.415225|1553|5095|McLaughlin Bridge|11/13/1980|
903061|Alaska Draw|Valley|NM|35|Sierra|051|332555N|1074458W|33.4320129|-107.7494838|332637N|1074538W|33.4436794|-107.7605955|2096|6877|Iron Mountain|11/13/1980|
903062|Albert Canyon|Valley|NM|35|Rio Arriba|039|362702N|1072700W|36.4505663|-107.4500479|363032N|1072407W|36.508899|-107.4019912|1913|6276|Gonzales Mesa|11/13/1980|
903063|Albert Mesa|Summit|NM|35|Rio Arriba|039|363112N|1072518W|36.5200099|-107.4217139|||||2143|7031|Santos Peak|11/13/1980|
903064|Albright Creek|Stream|NM|35|San Miguel|047|355020N|1053807W|35.8389195|-105.6352944|355120N|1053833W|35.8555556|-105.6425|2597|8520|Cowles|11/13/1980|
903065|Albuquerque Main Canal|Canal|NM|35|Sandoval|043|351602N|1063453W|35.2672632|-106.5814147|||||1533|5029|Bernalillo|11/13/1980|
903066|Albuquerque Main Canal Wasteway|Canal|NM|35|Sandoval|043|352223N|1063027W|35.3730932|-106.507526|||||1550|5085|Bernalillo|11/13/1980|
903067|Albuquerque Riverside Drain|Canal|NM|35|Bernalillo|001|350557N|1064120W|35.0992125|-106.6889153|||||1511|4957|Albuquerque West|11/13/1980|
903068|Albuquerque Trail|Trail|NM|35|Torrance|057|345009N|1062359W|34.8358877|-106.399744|||||2304|7559|Bosque Peak|11/13/1980|
903069|Alcario Tank|Reservoir|NM|35|McKinley|031|352811N|1073745W|35.4698315|-107.62919|||||2094|6870|San Lucas Dam|11/13/1980|06/24/2011
903070|Alesna Tank|Reservoir|NM|35|McKinley|031|352723N|1073307W|35.4563226|-107.5519654|||||2075|6808|Cerro Alesna|11/13/1980|06/24/2011
903071|Alex Draw|Valley|NM|35|Colfax|007|361356N|1041621W|36.2322525|-104.2724808|361416N|1041059W|36.2378079|-104.1830337|1804|5919|Abbott Lake|11/13/1980|
903072|Alex Tank|Reservoir|NM|35|Rio Arriba|039|364445N|1060217W|36.7458747|-106.0380116|||||2594|8510|Mule Canyon|11/13/1980|06/24/2011
903073|Alexander Canyon|Valley|NM|35|Grant|017|325513N|1085423W|32.9203472|-108.9064492|325618N|1085725W|32.9383333|-108.9569444|1745|5725|Crookson Peak|11/13/1980|
903074|Upper Alexander Canyon|Valley|NM|35|Grant|017|325731N|1085809W|32.9586792|-108.9692288|325843N|1085756W|32.9786111|-108.9655556|1915|6283|Crookson Peak|11/13/1980|
903075|Alexander Canyon|Valley|NM|35|Sierra|051|332230N|1075750W|33.3750684|-107.963933|332318N|1075621W|33.3883333|-107.9391667|2331|7648|Taylor Peak|11/13/1980|
903076|Alexander Cienega|Swamp|NM|35|Sierra|051|332302N|1075613W|33.3839572|-107.936988|||||2376|7795|Taylor Peak|11/13/1980|
903077|Alexander Mountain|Summit|NM|35|Socorro|053|334812N|1073635W|33.8033959|-107.6097625|||||2428|7966|Bay Buck Peaks|11/13/1980|
903078|Alexander Peak|Summit|NM|35|Sierra|051|332324N|1075648W|33.3900682|-107.9467106|||||2475|8120|Taylor Peak|11/13/1980|
903079|Alexander Place|Populated Place|NM|35|Torrance|057|344110N|1061515W|34.6861702|-106.2541861|||||1994|6542|Torreon|11/13/1980|
903080|Alexander Tank|Reservoir|NM|35|Grant|017|331108N|1084716W|33.1854556|-108.7878092|||||1643|5390|Moon Ranch|11/13/1980|06/24/2011
903081|Alexander Tanks|Reservoir|NM|35|Catron|003|334709N|1083737W|33.7858817|-108.6269167|||||2076|6811|Cruzville|11/13/1980|06/24/2011
903082|Alexander Windmill|Locale|NM|35|Grant|017|325458N|1085539W|32.9161804|-108.9275608|||||1782|5846|Crookson Peak|11/13/1980|
903083|Algerita Canyon|Valley|NM|35|Otero|035|321945N|1045336W|32.3292729|-104.8932959|321825N|1045618W|32.3069444|-104.9383333|1694|5558|Algerita Canyon|11/13/1980|
903084|Algerita Flat|Flat|NM|35|Otero|035|321809N|1045346W|32.3026064|-104.8960722|||||1790|5873|Algerita Canyon|11/13/1980|
903085|Algerita Tank|Reservoir|NM|35|Otero|035|321816N|1045433W|32.3043572|-104.9091527|||||1769|5804|Algerita Canyon|11/13/1980|06/24/2011
903086|Algodones Cemetery|Cemetery|NM|35|Sandoval|043|352216N|1062857W|35.3711489|-106.4825257|||||1561|5121|Placitas|11/13/1980|
903087|Algodones Ditch|Canal|NM|35|Sandoval|043|352121N|1063030W|35.3558715|-106.5083592|||||1549|5082|Bernalillo|11/13/1980|
903088|Alhambra Mine|Mine|NM|35|Grant|017|324317N|1083036W|32.7214646|-108.5100512|||||1777|5830|Bullard Peak|11/13/1980|
903089|Alies Seep Canyon|Valley|NM|35|Grant|017|324746N|1082543W|32.7961851|-108.4286614|324901N|1082343W|32.8169444|-108.3952778|1644|5394|Circle Mesa|11/13/1980|
903090|Alire|Populated Place|NM|35|Rio Arriba|039|362835N|1063451W|36.4764052|-106.580868|||||2174|7132|Alire|11/13/1980|
903091|Alkali Canyon|Valley|NM|35|Sierra|051|323731N|1074140W|32.6253594|-107.6944741|324002N|1074320W|32.6672222|-107.7222222|1692|5551|Whiterock Mountain|11/13/1980|
903092|Alkali Spring|Spring|NM|35|Sierra|051|323756N|1074224W|32.632338|-107.7067979|||||1732|5682|Whiterock Mountain|11/13/1980|04/19/2011
903093|Alkali Spring|Spring|NM|35|Rio Arriba|039|362545N|1064914W|36.429188|-106.8205379|||||2143|7031|Llaves|11/13/1980|04/19/2011
903094|Alkali Spring|Spring|NM|35|Rio Arriba|039|363220N|1061942W|36.5388167|-106.3283076|||||2881|9452|Canjilon Mountain|11/13/1980|04/19/2011
903095|Alkali Tank|Reservoir|NM|35|Catron|003|342407N|1074724W|34.4018444|-107.7899721|||||2120|6955|Pasture Canyon|11/13/1980|06/24/2011
903096|Allen Canyon|Valley|NM|35|Otero|035|324740N|1053450W|32.7945421|-105.5805359|324915N|1053709W|32.8208333|-105.6191667|2242|7356|Sacramento|11/13/1980|
903097|Allen Creek|Stream|NM|35|Taos|055|365321N|1051543W|36.8891936|-105.2619486|365224N|1051338W|36.8733608|-105.2272258|2862|9390|Big Costilla Peak|11/13/1980|
903098|Allen Draw|Valley|NM|35|Catron|003|342329N|1080613W|34.3914427|-108.1036719|342142N|1080714W|34.3617209|-108.1206166|2253|7392|Tres Lagunas|11/13/1980|
903099|Allen Lake|Lake|NM|35|Otero|035|324901N|1052345W|32.816853|-105.3958648|||||1990|6529|Woodson Canyon|11/13/1980|06/24/2011
903100|Allen Spring|Spring|NM|35|Otero|035|324748N|1053413W|32.7967079|-105.5702822|||||2260|7415|Sacramento|11/13/1980|04/19/2011
903101|Allen Spring|Spring|NM|35|Socorro|053|334511N|1072653W|33.7529659|-107.44818|||||2197|7208|Grassy Lookout|11/13/1980|04/19/2011
903102|Allen Spring Canyon|Valley|NM|35|Socorro|053|334444N|1072529W|33.7456189|-107.4247583|334453N|1072726W|33.7481189|-107.4572587|2037|6683|Blue Mountain|11/13/1980|
903103|Allen Spring|Spring|NM|35|Grant|017|325308N|1082141W|32.885487|-108.3615102|||||1760|5774|Reading Mountain|08/31/1992|04/19/2011
903104|Allen Tank|Reservoir|NM|35|Catron|003|342157N|1080637W|34.3657039|-108.110416|||||2293|7523|Red Flats|11/13/1980|06/24/2011
903105|Allen Well|Well|NM|35|Socorro|053|341045N|1071855W|34.1792297|-107.3153152|||||2020|6627|Silver Hill|11/13/1980|
903106|Alley Place|Populated Place|NM|35|Bernalillo|001|345821N|1061501W|34.9725491|-106.250304|||||2197|7208|Chilili|11/13/1980|
903107|Allie Canyon|Valley|NM|35|Grant|017|325430N|1080024W|32.9084073|-108.0067069|325522N|1080800W|32.9228506|-108.133378|1877|6158|Allie Canyon|08/31/1992|
903108|Allie Canyon Trail|Trail|NM|35|Grant|017|325512N|1080909W|32.9200728|-108.1525453|||||2662|8733|Twin Sisters|11/13/1980|
903109|Alligator Tank|Reservoir|NM|35|Sierra|051|331336N|1075908W|33.2265354|-107.9855928|||||2388|7835|Bonner Canyon|11/13/1980|06/24/2011
903110|Allison Ranch|Locale|NM|35|Grant|017|325218N|1082939W|32.8717386|-108.4942179|||||1530|5020|Circle Mesa|11/13/1980|
903111|Allison Well|Well|NM|35|Socorro|053|333235N|1073608W|33.5431225|-107.6022613|||||1998|6555|Montoya Butte|11/13/1980|
903112|Allison Windmill|Locale|NM|35|Catron|003|341955N|1083150W|34.3319937|-108.5306211|||||2110|6922|Armstrong Canyon|11/13/1980|
903113|Alma|Populated Place|NM|35|Catron|003|332246N|1085412W|33.3795055|-108.903398|||||1488|4882|Alma|11/13/1980|
903114|Alma Tank|Reservoir|NM|35|Catron|003|332507N|1085334W|33.4187285|-108.8928842|||||1563|5128|Alma|11/13/1980|06/24/2011
903115|Almagre Arroyo|Valley|NM|35|Rio Arriba|039|361649N|1065107W|36.2802944|-106.8519846|361729N|1065733W|36.2914072|-106.9592085|2173|7129|French Mesa|11/13/1980|
903116|Almagre Canyon|Valley|NM|35|Taos|055|364139N|1053500W|36.6941924|-105.5833399|364010N|1053337W|36.6694444|-105.5602778|2291|7516|Questa|11/13/1980|
903117|Alto|Populated Place|NM|35|Lincoln|027|332355N|1054051W|33.3986919|-105.6808185|||||2229|7313|Angus|11/13/1980|
903118|Alto Reservoir|Reservoir|NM|35|Lincoln|027|332346N|1054026W|33.3962249|-105.6739338|||||2218|7277|Angus|11/13/1980|06/24/2011
903119|Altura Park|Park|NM|35|Bernalillo|001|350553N|1063556W|35.0981019|-106.5989134|||||1581|5187|Albuquerque East|11/13/1980|
903120|Alum Canyon|Valley|NM|35|Grant|017|330853N|1081249W|33.148125|-108.2136598|330659N|1081217W|33.1164587|-108.2047705|1670|5479|Gila Hot Springs|11/13/1980|
903121|Alum Mountain|Summit|NM|35|Grant|017|330804N|1081312W|33.1345139|-108.2200487|||||2071|6795|Gila Hot Springs|11/13/1980|
903122|Alum Spring|Spring|NM|35|Socorro|053|333315N|1073545W|33.5541246|-107.5958308|||||1959|6427|Montoya Butte|11/13/1980|04/19/2011
903123|Aluminum Tank|Reservoir|NM|35|Catron|003|331447N|1081605W|33.2463155|-108.2680289|||||1841|6040|Little Turkey Park|11/13/1980|06/24/2011
903124|Alvarado Park|Park|NM|35|Bernalillo|001|350557N|1063451W|35.0992131|-106.5808576|||||1597|5239|Albuquerque East|11/13/1980|
903125|Alvis School|School|NM|35|Union|059|362643N|1031034W|36.4453043|-103.1760481|||||1536|5039|Clayton|11/13/1980|
903126|Amador Creek|Stream|NM|35|Rio Arriba|039|363140N|1062535W|36.5277941|-106.4264197|363304N|1062138W|36.5511272|-106.3605843|2490|8169|Cebolla|11/13/1980|
903127|Amarante Spring|Spring|NM|35|Rio Arriba|039|364231N|1071830W|36.708619|-107.3083784|||||1996|6548|Gobernador|11/13/1980|
903128|Ambrosia Lake|Populated Place|NM|35|McKinley|031|352508N|1074918W|35.418919|-107.821726|||||2133|6998|Ambrosia Lake|11/13/1980|
903129|Ambrosia Lake|Reservoir|NM|35|McKinley|031|352713N|1075107W|35.453629|-107.8518191|||||2156|7073|Ambrosia Lake|11/13/1980|06/24/2011
903130|Amen Canyon|Valley|NM|35|Catron|003|342256N|1083343W|34.3822705|-108.5620115|341942N|1083525W|34.3283821|-108.590345|2078|6818|Tejana Mesa|11/13/1980|
903131|American Canyon|Valley|NM|35|McKinley|031|352159N|1073500W|35.3664215|-107.5833869|351637N|1073340W|35.2769444|-107.5611111|2350|7710|Cerro Pelon|11/13/1980|
903132|American Canyon|Valley|NM|35|Rio Arriba|039|365158N|1071845W|36.8661177|-107.3125449|365015N|1071553W|36.8375|-107.2647222|1976|6483|Espinosa Ranch|11/13/1980|
903133|Upper American Canyon Spring|Spring|NM|35|Cibola|006|351643N|1073338W|35.2785042|-107.5606357|||||2873|9426|Cerro Pelon|08/31/1992|04/19/2011
903134|American Creek|Stream|NM|35|Rio Arriba|039|363747N|1060348W|36.6297395|-106.0633527|363756N|1060653W|36.6322222|-106.1147222|2501|8205|Mule Canyon|11/13/1980|
903135|American Creek|Stream|NM|35|Sandoval|043|355943N|1064731W|35.9952968|-106.7919824|360300N|1064553W|36.0500182|-106.7647603|2483|8146|Rancho del Chaparral|11/13/1980|
903136|American Creek|Stream|NM|35|Colfax|007|362808N|1051608W|36.4689211|-105.268897|362819N|1051152W|36.4719777|-105.1977849|2512|8241|Palo Flechado Pass|11/13/1980|
903137|American Mesa|Summit|NM|35|Rio Arriba|039|365015N|1071612W|36.8375071|-107.2700439|||||2261|7418|Espinosa Ranch|11/13/1980|
903138|American Mine|Mine|NM|35|Lincoln|027|333141N|1054435W|33.5281323|-105.7430412|||||2198|7211|Nogal|11/13/1980|
903139|American Park|Flat|NM|35|Rio Arriba|039|360123N|1064602W|36.0230742|-106.7672602|||||2638|8655|Nacimiento Peak|11/13/1980|
903140|American Tank|Reservoir|NM|35|McKinley|031|351919N|1073423W|35.3220314|-107.5731746|||||2558|8392|Cerro Pelon|11/13/1980|06/24/2011
903141|Amola Ridge|Ridge|NM|35|Mora|033|355432N|1051542W|35.9089276|-105.261678|||||2227|7306|Mora|11/13/1980|
903142|Amole Canyon|Valley|NM|35|Taos|055|361130N|1053644W|36.1916931|-105.6122361|361118N|1053428W|36.1883333|-105.5744444|2494|8182|Tres Ritos|11/13/1980|
903143|Anaconda Section Nine Mine|Mine|NM|35|Cibola|006|351741N|1074722W|35.2947563|-107.7895023|||||2149|7050|Dos Lomas|11/13/1980|
903144|Anan Canyon|Valley|NM|35|Lincoln|027|332816N|1054433W|33.4711889|-105.7424858|332946N|1054448W|33.4961111|-105.7466667|2326|7631|Angus|11/13/1980|
903145|Ancheta Canyon|Valley|NM|35|Grant|017|324731N|1075430W|32.7920208|-107.9083698|325142N|1075222W|32.8617416|-107.8728139|1734|5689|San Lorenzo|11/13/1980|
903146|Ancho|Populated Place|NM|35|Lincoln|027|335616N|1054423W|33.937848|-105.7397082|||||1868|6129|Ancho|11/13/1980|
903147|Ancho Canyon|Valley|NM|35|Los Alamos|028|354614N|1061306W|35.7705824|-106.2183592|354932N|1061857W|35.8255808|-106.3158613|1645|5397|White Rock|11/13/1980|
903148|Ancho Cemetery|Cemetery|NM|35|Lincoln|027|335636N|1054413W|33.9434035|-105.7369305|||||1874|6148|Ancho|11/13/1980|
903149|Ancho Gulch|Valley|NM|35|Lincoln|027|335120N|1055227W|33.8556266|-105.8741561|335030N|1054022W|33.8417405|-105.6727632|1686|5531|Lone Mountain|11/13/1980|
903150|Ancho Peak|Summit|NM|35|Lincoln|027|335109N|1053950W|33.8525739|-105.6638744|||||2336|7664|White Oaks North|11/13/1980|
903151|Ancho Valley|Valley|NM|35|Lincoln|027|335550N|1054712W|33.9306255|-105.7866536|335820N|1054317W|33.9722923|-105.7213752|1797|5896|Little Black Peak NE|11/13/1980|
903152|Anchor Canyon|Valley|NM|35|Socorro|053|340816N|1071211W|34.1378419|-107.2030914|340658N|1071139W|34.1161754|-107.1942023|1927|6322|Granite Mountain|11/13/1980|
